taxonID,vernacularName,source,language
17770,Kupferrote Gauklerblume,,de
17774,Gefleckte Gauklerblume,,de
17774,Gelbe Gauklerblume,,de
17774,Gele maskerbloem,,nl
17774,Geltonžiedis puikūnas,,lt
17774,kejklířka skvrnitá,,cs
17774,kollane pärdiklill,,et
17774,Kroplik żółty,,pl
17774,l,,lv
17774,Mimolo macchiato,,it
17774,Mimule tacheté,,fr
17774,Monkeyflower,,en
17774,sárga bohócvirág,,hu
17782,Blood-drop-emlets,,en
17788,amores-do-brasil,,es
17788,kejklířka pižmová,,cs
17788,Kroplik piżmowy,,pl
17788,Mimule musqué,,fr
17788,Moschus-Gauklerblume,,de
17788,Musk,,en
17788,muskus-pärdiklill,,et
17796,Large-flowered Butterwort,,en
17797,bublinatka pĺuzgierkatá,,cs
17799,törpe rence,,hu
17813,Amsinckie,,fr
17813,Grémil,,fr
17813,Scarce Fiddleneck,,en
17819,Amsinckia,,nl
17819,Common Fiddleneck,,en
17819,Dvärgmandel,,sv
17819,Grémil à petites fleurs,,fr
17819,sīkziedu amzinkija,,lv
17819,Smulkiažiedė amsinkija,,lt
17819,väike karusilm,,et
17824,Flikig femfingerört,,sv
17824,Hopeahanhikki,,fi
17824,Liten femfingerört,,sv
17824,Smal femfingerört,,sv
17824,Stor femfingerört,,sv
17824,Sølv-Potentil,,da
17824,Sølvmure,,no
17830,Acker-Krummhals,,de
17830,Bugloss,,en
17830,Glanshägg,,sv
17830,Hapankirsikka,,fi
17830,Kirsebær,,no
17830,Körsbärsplommon,,sv
17830,Mahaleb,,no
17830,prhlica rolná,,cs
17830,Sur-Kirsebær,,da
17830,Surkörsbär,,sv
17830,Vejksel,,sv
17830,Weichsel,,da
17837,Buglosse des champs,,fr
17837,Petit Buglosse,,fr
17837,prlina rolní pravá,,cs
17841,buglossa-do-norte,,pt
17841,Buglosse ovale,,fr
17841,Eiblatt-Krummhals,,de
17841,prlina rolní východní,,cs
17853,Blomme,,da
17853,Garden Anchusa,,en
17853,Italienische Ochsenzunge,,de
17853,Kreke,,no
17853,Kriikunapuu,,fi
17853,Krikon,,sv
17853,Kræge,,da
17853,Luumupuu,,fi
17853,Päärynäpuu,,fi
17853,Päron,,sv
17853,pilát modrý,,cs
17853,Plomme,,no
17853,Plommon,,sv
17853,Pære,,da
17853,Pæretre,,no
17853,Virginiahägg,,sv
17859,Barrelier-Ochsenzunge,,de
17859,False Alkanet,,en
17863,Buglosse,,fr
17864,Buglosse jaunâtre,,fr
17864,Geelwitte ossentong,,nl
17864,Gelblichweiße Ochsenzunge,,de
17864,Yellow Alkanet,,en
17868,Alkanet,,en
17868,Buglosse officinale,,fr
17868,Daggros,,sv
17868,Doggrose,,no
17868,Echte Ochsenzunge,,de
17868,Gemeine Ochsenzunge,,de
17868,Gewöhnliche Ochsenzunge,,de
17868,Japansk klätterros,,sv
17868,Juhannusruusu,,fi
17868,Klit-Rose,,da
17868,Kobber-Rose,,da
17868,Kurttulehtiruusu ,,fi
17868,Mangeblomstret Rose ,,da
17868,pilát lékařský,,cs
17868,Pimpinellros,,sv
17868,Punalehtiruusu,,fi
17868,Rynkeros,,no
17868,Rynket Rose ,,da
17868,Småklatrerose,,no
17868,Trollnype,,no
17868,Vresros,,sv
17882,Sibirinė arguzija,,lt
17886,Bustnype,,no
17886,Damascenerros,,sv
17886,gulošä skarbene,,lv
17886,Kamtjatkaros,,sv
17886,Madwort,,en
17886,Maj-Rose,,da
17886,Metsäruusu,,fi
17886,ostrolist poléhavý,,cs
17886,Plommonros,,sv
17886,Scharfkraut,,de
17886,Schlangenäuglein,,de
17886,Spansk Hyben-Rose,,da
17886,Tornedalsros,,sv
17889,Armeniskt björnbär ,,sv
17889,Borage,,en
17889,borák lékařský,,cs
17889,Boretsch,,de
17889,Borretsch,,de
17889,Borstbjörnbär ,,sv
17889,brutnák lékařský,,cs
17889,Echter Borretsch,,de
17889,Gurkenkraut,,de
17889,harilik kurgirohi,,et
17889,Hodan,,tr
17889,kerti borágó,,hu
17889,Sammetsbjörnbär,,sv
17889,Smalbjörnbär,,sv
17889,Vaistinė agurklė,,lt
17893,Slender Borage,,en
17896,brunera velkolistá,,cs
17896,Great Forget-me-not,,en
17896,Großblättriges Kaukasus-Vergissmeinnicht,,de
17896,Gul fingerborgsblomma,,sv
17896,Kaukasusvergissmeinnicht,,de
17896,kaukázusi-nefelejcs,,hu
17896,Keltasormustinkukka,,fi
17896,pomněnkovec velkolistý,,cs
17896,Stambialapė brunera,,lt
17906,Acker-Steinsame,,de
17906,Äkta pimpinell,,sv
17906,Bibernelle,,da
17906,"Bibernelle, Vingefrøet Bibernelle",,da
17906,Field Gromwell,,en
17906,Gaffelmure,,no
17906,Kaksiliuskahanhikki ,,fi
17906,kamienkovec rolný,,cs
17906,Pihlaja-angervo,,fi
17906,Pikkuluppio,,fi
17906,Pimpernell,,no
17906,Rognspirea,,no
17906,Rönnspirea,,sv
17906,Spetsfingerört,,sv
17906,Tusindtop,,da
17906,Vingpimpinell,,sv
17925,liel,,lv
17926,Kleine Wachsblume,,de
17926,maz,,lv
17926,voskovka menší,,cs
17933,bársonyos ebnyelvűfű,,hu
17933,Bergumsbjörnbär ,,sv
17933,Flikbjörnbär ,,sv
17933,Storbjörnbär,,sv
17936,csíkoltszirmú ebnyelvűfű,,hu
17941,Almindelig Brombær,,da
17941,Norskt björnbär,,sv
17941,Nutkahallon,,sv
17941,Poimuvatukka,,fi
17941,Sötbjörnbär,,sv
17941,Søtbjønnbær,,no
17941,Taggbjörnbär,,sv
17944,Hoher Natternkopf,,de
17945,Giant Viper's-bugloss,,en
17947,Purple Viper's-bugloss,,en
17947,útifűlevelű kígyószisz,,hu
17947,Wegerich-Natternkopf,,de
17952,Vipérine,,fr
17953,Vipérine,,fr
17955,Blodtopp,,no
17955,Blodtopp,,sv
17955,Gråpimpinell,,sv
17955,hadinec obecný,,cs
17955,Læge-Kvæsurt ,,da
17955,Prunkhallon,,sv
17955,Punaluppio ,,fi
17955,Vipérine commune,,fr
17957,Eliotropio purpureo,,it
17957,Héliotrope,,fr
17958,Eliotropio del Perù,,it
17960,Eliotropio marino,,it
17960,Héliotrope de Curaçao,,fr
17960,tornassol-sem-pêlos,,pt
17960,verrucária-sem-pêlos,,pt
17960,verruguera,,es
17964,Héliotrope,,fr
17966,Kūginis heliotropas,,lt
17971,Europäische Sonnenwende,,de
17971,oto,,cs
17971,Sonnenwendkraut,,de
17976,koldustetűfaj,,hu
17978,kónya koldustetű,,hu
17981,Ausgebreiteter Igelsame,,de
17981,Bardanette étalée,,fr
17981,berzedt mizsót,,hu
17981,strošek rozkladitý,,cs
17994,Bur Forget-me-not,,en
17994,ežadatu lipene,,lv
17994,Kletten-Igelsame,,de
17994,strošek pomněnkový,,cs
18012,Meadow-foam,,en
18018,kamejka rolní pravá,,cs
18020,Aksel-Røn,,da
18020,Balkanoxel,,sv
18020,Bergoxel,,sv
18020,Oxel,,sv
18020,Ruotsinpihlaja,,fi
18020,Selje-Røn,,da
18020,Svensk asal,,no
18020,Sølvasal,,no
18020,Vitoxel,,sv
18022,mezei gyöngyköles alfaja,,hu
18029,mertenzia sibírska,,cs
18042,Bredspirea,,sv
18042,Häckspirea,,sv
18042,Kvastspirea,,sv
18044,Blekspirea,,sv
18044,Field Forget-me-not,,en
18044,Indisk rönnspirea,,sv
18044,Klasespirea,,sv
18044,pomněnka rolní,,cs
18044,Rosettwaldsteinia,,sv
18044,Storspirea,,sv
18044,Torpspirea,,sv
18055,Hvid Snerre,,da
18055,Kal korsmåra,,sv
18055,Korsmåra,,sv
18055,Nurmimatara,,fi
18055,Paimenmatara,,fi
18055,Park-Snerre,,da
18055,Parkmåra,,sv
18055,Parkmaure,,no
18055,raib,,lv
18055,Stormaure,,no
18055,Storsmåra,,sv
18055,Waldsteinia,,sv
18061,Gles gulmåra,,sv
18061,Gotlandsmåra,,sv
18061,Kystmaure,,no
18061,Lyng-Snerre,,da
18061,Nummimatara,,fi
18061,Peltomatara,,fi
18061,Rundbladet Snerre,,da
18061,Rundmaure,,no
18061,Småklengjemaure,,no
18061,Småsnärjmåra,,sv
18061,Stenmåra,,sv
18061,Sump-Snerre,,da
18061,Sumpmåra,,sv
18061,Uægte Burre-Snerre,,da
18066,Balsampoppel,,no
18066,Balsampoppel,,sv
18066,Gråpoppel,,sv
18066,Hopeapoppeli ,,fi
18066,Hvidpil,,da
18066,Kvitpil,,no
18066,Palsamipoppeli,,fi
18066,Silverpoppel,,sv
18066,Sølv-Poppel ,,da
18066,Sølvpoppel,,no
18066,Valkopaju,,fi
18066,Vitpil,,sv
18072,Bånd-Pil,,da
18072,Knäckepil,,sv
18072,Korgpil,,no
18072,Korgvide,,sv
18072,Koripaju,,fi
18072,meža neaizmirstule,,lv
18072,Mustuvapaju,,fi
18072,Punapaju,,fi
18072,Purpur-Pil,,da
18072,Raudpil,,no
18072,Rödvide,,sv
18072,Salava,,fi
18072,Skjørpil,,no
18072,Skørpil,,da
18072,Sort Pil,,da
18072,Svartvide,,sv
18072,Svartvier,,no
18075,Gelb-Runzelnüsschen,,de
18075,Nonnea gialla,,it
18075,ostreň žltý,,cs
18075,pipla žlutá,,cs
18075,sárga apácavirág,,hu
18084,Nonnée pâle,,fr
18085,pipla růžová,,cs
18085,Rosenrotes Mönchskraut,,de
18089,Fontänpil,,sv
18089,Grönpil,,sv
18089,Häckvide,,sv
18089,Silverastilbe,,sv
18092,Doggpil,,no
18092,Fyrisvide,,sv
18092,Härmäpaju,,fi
18092,Hybridpil,,sv
18092,Kaspisk Pil,,da
18092,Kavelpil,,sv
18092,Nonnea perenne,,it
18092,Spetsdaggvide,,sv
18092,Tamsiažiedė vilkžvelgė,,lt
18092,tume rändrass,,et
18092,tumš,,lv
18097,Blue-eyed-Mary,,en
18097,Frühlings-Nabelnüsschen,,de
18097,Grosses Vergissmeinnicht,,de
18097,Kornasteinbrjótur,,is
18097,Mandelblomma,,sv
18097,Mattbräcka,,sv
18097,Mossbräcka,,sv
18097,Nabelnuss,,de
18097,Nyresildre,,no
18097,Omphalodès,,fr
18097,Papelorikko,,fi
18097,pavasara omfalode,,lv
18097,Pavasarinis poraitis,,lt
18097,Petite Bourrache,,fr
18097,pupkovec jarní,,cs
18097,pupkovec jarný,,cs
18097,Skuggbräcka,,sv
18097,tavaszi békaszem,,hu
18105,Buglossa ovata,,it
18105,Buglosse toujours verte,,fr
18105,Green Alkanet,,en
18105,Kilkkaruoho,,fi
18105,Kissankita,,fi
18105,Liden Torskemund,,da
18105,Liten jordgalla,,sv
18105,Murreva,,sv
18105,Murtorskemunn,,no
18105,Overblijvende ossentong,,nl
18105,pilátka vždyzelená,,cs
18105,Småsporre,,sv
18105,Småtorskemunn,,no
18105,Spanische Ochsenzunge,,de
18105,Vedbend-Torskemund,,da
18105,Vippbräcka,,sv
18117,Schiefgrübchen,,de
18119,White Forget-me-not,,en
18121,Åben Abeblomst,,da
18121,Blåmarimjelle,,no
18121,Gjøglarblom,,no
18121,Gyckelblomma,,sv
18121,Kal gyckelblomma,,sv
18121,Kam-mjelle ,,no
18121,Kantet Kohvede,,da
18121,Kelta-apinankukka,,fi
18121,Korskovall,,sv
18121,Lehtomaitikka,,fi
18121,Natt och dag,,sv
18121,Tähkämaitikka,,fi
18121,Täpläapinankukka,,fi
18125,Mawson's Lungwort,,en
18129,Ager-Løvemund,,da
18129,Åkerraudtopp,,no
18129,Åkerrödtoppa,,sv
18129,Engraudtopp,,no
18129,Kalvnos,,sv
18129,Peltosänkiö,,fi
18129,Pikkuleijonankita,,fi
18129,Punasänkiö,,fi
18129,Rödtoppa,,sv
18129,Småløvemunn,,no
18129,Tidlig Rødtop,,da
18131,Lungwort,,en
18131,Pulmonaire officinale,,fr
18133,Ängsskallra,,sv
18133,Guldflenört,,sv
18133,Gulhö,,sv
18133,Kultasyyläjuuri ,,fi
18133,Liden Skjaller,,da
18133,Miodunka czerwona,,pl
18133,Pikkulaukku,,fi
18133,Red Lungwort,,en
18133,Småengkall,,no
18133,Ziegelrotes Lungenkraut,,de
18140,plicník sibiřský,,cs
18142,rochélia dvojsemenná,,cs
18149,Consoude bleue,,fr
18152,Hidcote Comfrey,,en
18156,Ager-Kohvede,,da
18156,Comfrey,,de
18156,Consoude,,fr
18156,Futter-Beinwell,,de
18156,Ginstsporre,,sv
18156,Härmäkannusruoho,,fi
18156,Juovakannusruoho,,fi
18156,Peltomaitikka ,,fi
18156,Pukvete,,sv
18156,Rundsporre,,sv
18156,Russetorskmunn,,no
18156,Russian Comfrey,,en
18156,Stribet Torskemund,,da
18156,Strimsporre,,sv
18156,Stripetorskemunn,,no
18156,Uplandinė taukė,,lt
18167,Ahosilmäruoho,,fi
18167,Almindelig Fingerbøl,,da
18167,Consolida ruvida,,it
18167,Consoude hérissée,,fr
18167,Consoude rude,,fr
18167,Fingerborgsblomma,,sv
18167,Finnögontröst,,sv
18167,Grå ögontröst,,sv
18167,Gråaugnetrøst,,no
18167,Gul Fingerbøl ,,da
18167,Gul Revebjølle ,,no
18167,kare varemerohi,,et
18167,Kort Øjentrøst,,da
18167,kostival drsný,,cs
18167,Liten fingerborgsblomma,,sv
18167,Pikkusormustinkukka,,fi
18167,Rauer Beinwell,,de
18167,Revebjølle,,no
18167,Rough Comfrey,,en
18167,skabr,,lv
18167,skarb,,lv
18167,Sormustinkukka,,fi
18167,Tanakkasilmäruoho,,fi
18174,Bulbous Comfrey,,en
18174,Knollen-Beinwell,,de
18177,Caucasian Comfrey,,en
18179,Creeping Comfrey,,en
18183,Keihäsnielukukka,,fi
18183,Ketosilmäruoho,,fi
18183,Kjertelaugnetrøst,,no
18183,Späd ögontröst ,,sv
18183,Spids Øjentrøst,,da
18183,Spjutsporre,,sv
18183,Spydbladet Torskemund,,da
18183,Spydtorskemunn,,no
18183,Uddögontröst,,sv
18185,Consolida orientale,,it
18185,Consoude d'Orient,,fr
18185,White Comfrey,,en
18187,Consoude voyageuse,,fr
18189,Crimean Comfrey,,en
18192,Abraham-Isaac-Jacob,,en
18196,Arbre aux haricots,,fr
18196,Catalpa,,it
18196,catalpa,,pt
18196,Catalpa commun,,fr
18196,Catalpa de Caroline,,fr
18196,katalpa bignóniovitá,,cs
18196,katalpa truba,,cs
18196,szívlevelű szivarfa,,hu
18196,Trompetenbaum,,de
18213,bignómia-unha-de-gato,,pt
18213,unha-de-gato,,pt
18222,Blauglockenbaum,,de
18222,Chinesischer Blauglockenbaum,,de
18222,Foxglove-tree,,en
18222,illatos császárfa,,hu
18222,paulovnia plstnatá,,cs
18222,Paulownia,,fr
18222,Paulownie,,de
18222,pavlovnie plstnatá,,cs
18222,Pawlonia,,it
18235,bignónia-rosa,,es
18238,amerikai trombitacserje,,hu
18238,Bignone à fleurs jaunes,,fr
18238,Bignonia,,it
18238,Bignonia à fleurs jaunes,,fr
18248,Acanthe molle,,fr
18248,acanto,,pt
18248,acanto,,es
18248,akantha,,el
18248,Bear's-breech,,en
18248,erva-gigante,,pt
18248,erva-gigante,,es
18254,Spiny Bear's-breech,,en
18262,Adhatoda,,mt
18271,Slipperwort,,en
18275,Fieder-Pantoffelblume,,de
18278,Pyrenean-violet,,en
18283,Anis-Ysop,,de
18285,Gelber Günsel,,de
18285,zbehov,,cs
18285,zběhovec trojklaný,,cs
18294,zběhovec olysalý,,cs
18307,Ballote,,fr
18308,Ballote hirsute,,fr
18309,Ballote d’Espagne,,fr
18310,Black Horehound,,en
18310,meln,,lv
18310,must karunõges,,et
18310,Schwarznessel,,de
18310,Stinkandorn,,de
18316,měrnice ,,cs
18316,ziemeļu zīlaine,,lv
18321,balota ,,cs
18321,měrnice ,,cs
18327,Cimiciotta greca,,it
18328,marulka velkokvětá,,cs
18332,marulka šantovitá pravá,,cs
18332,marulka šantovitá žláznatá,,cs
18343,marulka lesní,,cs
18352,virágcsalán,,hu
18353,Darželinė žiomenė,,lt
18353,Moldau-Drachenkopf,,de
18353,moldvai sárkányfű,,hu
18353,Tête-de-dragon de Moldavie,,fr
18353,v,,cs
18357,Dracocéphale d'Amérique,,fr
18357,Kleinblütiger Drachenkopf,,de
18357,Tête-de-dragon d'Amérique,,fr
18363,Čiobražiedė žiomenė,,lt
18363,karvane tondipea,,et
18363,m,,lv
18363,Thymian-Drachenkopf,,de
18363,v,,cs
18368,Dracocéphale à trois fleurs,,fr
18368,Tête-de-dragon à trois fleurs,,fr
18369,Echte Kammminze,,de
18369,klasnatka brvitá,,cs
18369,Kvapioji aniužė,,lt
18369,matain,,lv
18369,Morzymięta orzęsiona,,pl
18369,Patrina sievmētra,,lv
18369,suga-rihumünt,,et
18369,Wimper-Kammminze,,de
18382,Staunton-Kammminze,,de
18384,Galéopsis à feuilles étroites,,fr
18384,Red Hemp-nettle,,en
18384,võõrkõrvik,,et
18384,ziabor úzkolistý,,cs
18392,konopice širolistá,,cs
18392,ziabor širokolistý,,cs
18403,pehmekarvane kõrvik,,et
18404,Downy Hemp-nettle,,en
18404,kétes kenderkefű,,hu
18404,konopice bledožlutá,,cs
18417,Large-flowered Hemp-nettle,,en
18425,Echter Ysop,,de
18425,Gewöhnlicher Ysop,,de
18425,harilik iisop,,et
18425,Hyssop,,en
18425,Hyzop lekarski,,pl
18425,kerti izsóp,,hu
18425,Vasitinis yzopas,,lt
18425,yzop lékařský,,cs
18438,hluchavník striebristý,,cs
18438,pitulník postříbřený,,cs
18438,Silber-Goldnessel,,de
18438,Silberblättrige Goldnessel,,de
18438,tarkalevelű sárgaárvacsalán,,hu
18461,hluchavka biela,,cs
18461,hluchavka bílá,,cs
18461,Weiße Taubnessel,,de
18461,White Dead-nettle,,en
18464,Henbit Dead-nettle,,en
18464,hluchavka objímavá,,cs
18464,Stängelumfassende Taubnessel,,de
18473,Cut-leaved Dead-nettle,,en
18473,Eingeschnittene Taubnessel,,de
18473,Mittlere Taubnessel,,de
18473,Northern Dead-nettle,,en
18487,Spotted Dead-nettle,,en
18500,hluchavka šalvějová,,cs
18500,hluchavka velkokvetá,,cs
18505,hluchavka nachová,,cs
18505,Purpurrote Taubnessel,,de
18505,Red Dead-nettle,,en
18516,keskenylevelű levendula,,hu
18516,Lavande à feuilles étroites,,fr
18516,Lavande officinale,,fr
18516,Lavande vraie,,fr
18516,Lavanta,,tr
18516,Lavendel,,de
18516,levanduĺa úzkolistá,,cs
18516,levandule lékařská,,cs
18516,levanta,,el
18516,Schmalblatt-Lavendel,,de
18531,Lavande dentée,,fr
18531,rosmaninho,,es
18534,rosmaninho-verde,,es
18537,Echtes Herzgespann,,de
18537,Löwenschwanz,,de
18537,Motherwort,,en
18537,srdcovník oby,,cs
18537,srde,,cs
18537,Zottiger Löwenschwanz,,de
18551,piecdaivu m,,lv
18563,Agripaume faux Marrube,,fr
18563,marūbiju haitura,,lv
18563,Šantrinė liaudiga,,lt
18563,srdcovec jabl,,cs
18576,jabl,,cs
18576,jable,,cs
18576,Marrube voyageur,,fr
18576,Marrubio vagante,,it
18576,Ungarischer Andorn,,de
18580,Gewöhnlicher Andorn,,de
18580,jabl,,cs
18580,jable,,cs
18580,Paprastoji šantra,,lt
18580,parast,,lv
18580,Szanta zwyczajna,,pl
18580,ürt-penimünt,,et
18583,Balm,,en
18583,Citroenmelisse,,nl
18583,citronmētra ,,lv
18583,erva-cidreira,,es
18583,medovka lekárska,,cs
18583,meduňka lékařská,,cs
18583,Zitronen-Melisse,,de
18589,erva-cidreira,,pt
18589,melissa,,pt
18592,Dalmatiner Minze,,de
18602,Kärntner (Kaas-)Nudelminze,,de
18602,Kilnioji mėta,,lt
18602,Menthe,,fr
18602,stalt,,lv
18611,Bushy Mint,,en
18611,mata jemná,,cs
18628,Bastard-Rossminze,,de
18628,Mięta kosmata,,pl
18628,Mięta okrągłolistna,,pl
18649,hortelã-pimenta,,pt
18649,mata pieporná,,cs
18649,Menthe poivrée,,fr
18649,Peppermint,,en
18649,Pfeffer-Minze,,de
18649,piparmētra,,lv
18678,Rote Minze,,de
18678,Tall Mint,,en
18696,Apple-mint,,en
18696,Hain-Minze,,de
18696,mata huňatá,,cs
18715,Bastard-Grünminze,,de
18715,Sharp-toothed Mint,,en
18723,máta rolní,,cs
18731,garlapu mētra,,lv
18733,Taškuotoji mėta,,lt
18735,Corsican Mint,,en
18738,Ährige Minze,,de
18738,Grün-Minze,,de
18738,Grüne Minze,,de
18738,hortelã-crespa,,pt
18738,hortelã-verde-dos-açores,,pt
18738,hortelã-vulgar,,pt
18738,krūzmētra,,lv
18738,máta klasnatá,,cs
18738,Menthe en épi,,fr
18738,Menthe en grappe,,fr
18738,Menthe verte,,fr
18738,Mięta zielona,,pl
18738,Nagħniegh,,mt
18738,rohemünt,,et
18738,Šaltoji mėta,,lt
18738,Spear Mint,,en
18738,zöld menta (incl. fodormenta),,hu
18758,máta klasnatá pravá,,cs
18785,Rundblatt-Minze,,de
18785,Rundblättrige Minze,,de
18785,Wollige munt,,nl
18791,monarda dvojmocná,,cs
18791,Scharlach-Goldmelisse,,de
18791,Scharlach-Monarde,,de
18794,Punktierte Goldmelisse,,de
18796,Népéta,,fr
18803,Dailioji katžolė,,lt
18804,Cat-mint,,en
18804,Echte Katzenminze,,de
18804,Gewöhnliche Katzenminze,,de
18804,harilik naistenõges,,et
18804,īst,,lv
18804,kocúrnik oby,,cs
18804,Paprastoji katžolė,,lt
18804,šanta ko,,cs
18813,Großblütige Katzenminze,,de
18813,kocúrnik veĺkokvetý,,cs
18813,šanta velkokvětá,,cs
18813,Stambiažiedė katžolė,,lt
18813,suureõiene naistenõges,,et
18821,kaukázusi macskamenta,,hu
18821,kocúrnik Mussinov,,cs
18821,šanta hroznovitá,,cs
18821,Traubige Katzenminze,,de
18827,siberi naistenõges,,et
18828,Basilic,,fr
18828,bazalka pravá,,cs
18828,bazalka vonná,,cs
18828,Feslegen,,tr
18828,vasilikos,,el
18831,kerti majoránna,,hu
18831,majorán záhradný,,cs
18831,majoránka zahradní,,cs
18831,manjerona,,pt
18831,mantzourana,,el
18831,Marjolaine,,fr
18844,Origan,,fr
18846,Riegnu,,mt
18854,cserjés perilla,,hu
18858,kék sudárzsálya,,hu
18860,Jerusalem Sage,,en
18860,Phlomis ligneux,,fr
18860,Sauge de Jérusalem,,fr
18862,Turkish Sage,,en
18864,Knollen-Brandkraut,,de
18864,Paprastoji gumbenė,,lt
18866,Gelenkblume,,de
18866,virginiai füzérajak,,hu
18871,Cut-leaved Selfheal,,en
18873,Rosemary,,en
18875,Sauge des bois,,fr
18875,Sauge des forêts,,fr
18879,Mohren-Salbei,,de
18879,Ungarischer Salbei,,de
18881,bozontosszárú zsálya,,hu
18885,Austrinis šalavijas,,lt
18889,Patvorinis šalavijas,,lt
18889,võsasalvei,,et
18890,Mehl-Salbei,,de
18892,Sauge de Grèce,,fr
18892,Sauge ligneuse,,fr
18894,Lipnusis šalavijas,,lt
18894,Sticky Clary,,en
18900,erva-dos-rapazinhos,,pt
18900,Sauge à petites feuilles,,fr
18903,birztalas salvija,,lv
18903,birztalu salvija,,lv
18903,metssalvei,,et
18903,Sauge des forêts,,fr
18903,Šilinis šalavijas,,lt
18907,longus salvei,,et
18907,nokaren,,lv
18908,Echter Salbei,,de
18908,Garten-Salbei,,de
18908,orvosi zsálya,,hu
18908,salva,,pt
18908,salva-das-obticas,,pt
18908,šalvěj lékařská,,cs
18908,šalvia lekárska,,cs
18908,Sauge officinale,,fr
18914,pļavas salvija,,lv
18914,Sauge commune,,fr
18914,Sauge des prés,,fr
18921,atliekt,,lv
18921,Lanzett-Salbei,,de
18921,Lenktasis šalavijas,,lt
18921,Mintweed,,en
18921,šalvěj přehrnutá,,cs
18926,Clary,,en
18926,Kvapusis šalavijas,,lt
18926,Muskateller-Salbei,,de
18926,muskotályzsálya,,hu
18926,salva-do-sul,,pt
18926,šalvěj muškátová,,cs
18926,salvia,,es
18926,šalvia muškátová,,cs
18941,šalvěj osténkatá,,cs
18949,šalvěj zářivá,,cs
18949,šalvia ohnivá,,cs
18957,Sauge tomenteuse,,fr
18961,salva-trilobada,,pt
18964,kisvirágú zsálya,,hu
18964,šalvěj sporýšová,,cs
18964,šalvia železníková,,cs
18974,Kranssalie,,nl
18974,männassalvei,,et
18974,Menturinis šalavijas,,lt
18974,mieturu salvija,,lv
18974,Quirlblütiger Salbei,,de
18974,Whorled Clary,,en
18978,Annual Clary,,en
18978,šalvěj zahradní,,cs
18978,šalvia zelená,,cs
18978,Sauge verte,,fr
18978,Scharlach-Salbei,,de
18988,Bohnenkraut,,de
18988,Echtes Bohnenkraut,,de
18988,kerti csombord,,hu
18988,Kölle,,de
18988,Sarriette annuelle,,fr
18988,Sarriette commune,,fr
18988,Sarriette des jardins,,fr
18988,saturejka záhradná,,cs
18988,saturejka zahradní,,cs
18989,Winter Savory,,en
18989,Winter-Bohnenkraut,,de
18991,Scutellaire blanchâtre,,fr
18992,Hohes Helmkraut,,de
18992,Scutellaire élevée,,fr
18992,Scutellaire très élevée,,fr
18992,šišák vysoký,,cs
18992,Somerset Skullcap,,en
18992,Tarczyca wyniosła,,pl
18992,Trosglidkruid,,nl
19000,Scutellaire de Colonna,,fr
19003,Norfolk Skullcap,,en
19007,kalnu siderīts,,lv
19007,mägi-haavarohi,,et
19010,Limestone Woundwort,,en
19012,Annual Yellow-woundwort,,en
19012,Einjaehriger Ziest,,de
19012,Einjähriger Ziest,,de
19012,üheaastane nõianõges,,et
19012,vasaras s,,lv
19020,Acker-Ziest,,de
19020,Field Woundwort,,en
19028, nyuszifül,,hu
19028,Byzantinischer Ziest,,de
19028,Épiaire de Byzance,,fr
19028,Épiaire laineuse,,fr
19028,gyapjas tisztesfű,,hu
19028,Lamb's-ear,,en
19038,Deutscher Ziest,,de
19046,Perennial Yellow-woundwort,,en
19046,st,,lv
19050,Cut-leaved Germander,,en
19050,kobar-tarinõges,,et
19050,Trauben-Gamander,,de
19053,lõhnatu tarinõges,,et
19053,ozollapu embotiņš,,lv
19053,Wall Germander,,en
19056,ožanka ko,,cs
19059,ožanka polejová,,cs
19063,ožanka lesní,,cs
19069,Zitronen-Thymian,,de
19082,Maršala m,,lv
19082,Steppen-Thymian,,de
19101,Garden Thyme,,en
19101,Garten-Thymian,,de
19101,Gewürz-Thymian,,de
19101,kerti kakukkfű,,hu
19101,mateřidouška obecná (tymián),,cs
19106,sousami,,el
19106,Susam,,tr
19113,Bartblume,,de
19121,bandera española,,es
19121,banderas,,es
19121,camarà,,es
19121,cambará,,pt
19121,espuela de galán,,es
19121,lantana,,el
19121,lantana,,pt
19121,lantana,,es
19121,Lantana sasgonit,,he
19121,verbena,,es
19121,לנטנה ססגונית,,he
19129,alfombra de césped,,es
19142,Erba luigia,,it
19142,Verveine Citronelle,,fr
19142,Verveine citronnée,,fr
19142,Verveine du Pérou,,fr
19142,Verveine odorante,,fr
19142,Wiża,,mt
19148,kerti vasfű,,hu
19154,Argentinian Vervain,,en
19154,jarvão,,pt
19154,óriás vasfű,,hu
19154,sporýš klasnatý,,cs
19154,urgebão,,pt
19154,verbena,,es
19154,Verveine,,fr
19157,Hochblatt-Eisenkraut,,de
19157,Verveine,,fr
19170,Gewöhnliches Eisenkraut,,de
19170,harilik raudürt,,et
19170,sporýš lékařský,,cs
19170,Vervain,,en
19175,sporýš ožankolistý,,cs
19178,jarvao,,es
19178,lila vasfű,,hu
19178,Slender Vervain,,en
19178,sporýš tuhý,,cs
19178,urgebao,,es
19178,Verveine,,fr
19185,Verveine étalée,,fr
19185,Verveine rampante,,fr
19194,Alternate-leaved Butterfly-bush,,en
19194,Buddléia,,fr
19196,Cape Figwort,,en
19198,Arbre à papillon,,fr
19198,Arbre aux papillons,,fr
19198,arbusto de las mariposas,,es
19198,baileya,,es
